year,chsa_code,chsa_name,month,deaths
2010,2222,Burnaby Northeast,May,22
2010,2222,Burnaby Northeast,Jun,20
2010,2222,Burnaby Northeast,Jul,14
2010,2222,Burnaby Northeast,Aug,14
2010,2222,Burnaby Northeast,Sep,11
2010,2222,Burnaby Northeast,Oct,15
2010,2222,Burnaby Northeast,Nov,18
2010,2222,Burnaby Northeast,Dec,18
2010,2223,Burnaby Southwest,Jan,37
2010,2223,Burnaby Southwest,Feb,48
2010,2223,Burnaby Southwest,Mar,46
2010,2223,Burnaby Southwest,Apr,46
2010,2223,Burnaby Southwest,May,45
2010,2223,Burnaby Southwest,Jun,39
2010,2223,Burnaby Southwest,Jul,36
2010,2223,Burnaby Southwest,Aug,42
2010,2223,Burnaby Southwest,Sep,41
2010,2223,Burnaby Southwest,Oct,46
2010,2223,Burnaby Southwest,Nov,34
2010,2223,Burnaby Southwest,Dec,36
2010,2224,Burnaby Southeast,Jan,39
2010,2224,Burnaby Southeast,Feb,30
2010,2224,Burnaby Southeast,Mar,33
2010,2224,Burnaby Southeast,Apr,25
2010,2224,Burnaby Southeast,May,35
2010,2224,Burnaby Southeast,Jun,34
2010,2224,Burnaby Southeast,Jul,36
2010,2224,Burnaby Southeast,Aug,36
2010,2224,Burnaby Southeast,Sep,30
2010,2224,Burnaby Southeast,Oct,33
2010,2224,Burnaby Southeast,Nov,25
2010,2224,Burnaby Southeast,Dec,37
2010,2231,Haney,Jan,29
2010,2231,Haney,Feb,12
2010,2231,Haney,Mar,30
2010,2231,Haney,Apr,33
2010,2231,Haney,May,20
2010,2231,Haney,Jun,22
2010,2231,Haney,Jul,21
2010,2231,Haney,Aug,17
2010,2231,Haney,Sep,30
2010,2231,Haney,Oct,24
2010,2231,Haney,Nov,25
2010,2231,Haney,Dec,28
2010,2232,Pitt Meadows,Jan,8
2010,2232,Pitt Meadows,Feb,7
2010,2232,Pitt Meadows,Mar,9
2010,2232,Pitt Meadows,Apr,11
2010,2232,Pitt Meadows,May,6
2010,2232,Pitt Meadows,Jun,8
2010,2232,Pitt Meadows,Jul,6
2010,2232,Pitt Meadows,Aug,7
2010,2232,Pitt Meadows,Sep,9
2010,2232,Pitt Meadows,Oct,9
2010,2232,Pitt Meadows,Nov,9
2010,2232,Pitt Meadows,Dec,9
2010,2233,Maple Ridge Rural,Jan,19
2010,2233,Maple Ridge Rural,Feb,17
2010,2233,Maple Ridge Rural,Mar,25
2010,2233,Maple Ridge Rural,Apr,29
2010,2233,Maple Ridge Rural,May,25
2010,2233,Maple Ridge Rural,Jun,15
2010,2233,Maple Ridge Rural,Jul,18
2010,2233,Maple Ridge Rural,Aug,14
2010,2233,Maple Ridge Rural,Sep,27
2010,2233,Maple Ridge Rural,Oct,19
2010,2233,Maple Ridge Rural,Nov,29
2010,2233,Maple Ridge Rural,Dec,23
2010,2241,North Coquitlam,Jan,4
2010,2241,North Coquitlam,Feb,8
2010,2241,North Coquitlam,Mar,7
2010,2241,North Coquitlam,Apr,3
2010,2241,North Coquitlam,May,5
2010,2241,North Coquitlam,Jun,5
2010,2241,North Coquitlam,Jul,4
2010,2241,North Coquitlam,Aug,2
2010,2241,North Coquitlam,Sep,1
2010,2241,North Coquitlam,Oct,4
2010,2241,North Coquitlam,Nov,8
2010,2241,North Coquitlam,Dec,9
2011,1110,Fernie,Jan,8
2011,1110,Fernie,Feb,5
2011,1110,Fernie,Mar,10
2011,1110,Fernie,Apr,9
2011,1110,Fernie,May,8
2011,1110,Fernie,Jun,7
2011,1110,Fernie,Jul,8
2011,1110,Fernie,Aug,11
2011,1110,Fernie,Sep,7
2011,1110,Fernie,Oct,11
2011,1110,Fernie,Nov,6
2011,1110,Fernie,Dec,5
2011,1120,Cranbrook,Jan,17
2011,1120,Cranbrook,Feb,12
2011,1120,Cranbrook,Mar,20
2011,1120,Cranbrook,Apr,21
2011,1120,Cranbrook,May,12
2011,1120,Cranbrook,Jun,16
2011,1120,Cranbrook,Jul,15
2011,1120,Cranbrook,Aug,21
2011,1120,Cranbrook,Sep,16
2011,1120,Cranbrook,Oct,12
2011,1120,Cranbrook,Nov,24
2011,1120,Cranbrook,Dec,14
2011,1130,Kimberley,Jan,9
2011,1130,Kimberley,Feb,4
2011,1130,Kimberley,Mar,9
2011,1130,Kimberley,Apr,3
2011,1130,Kimberley,May,3
2011,1130,Kimberley,Jun,9
2011,1130,Kimberley,Jul,9
2011,1130,Kimberley,Aug,7
2011,1130,Kimberley,Sep,9
2011,1130,Kimberley,Oct,4
2011,1130,Kimberley,Nov,7
2011,1130,Kimberley,Dec,9
2011,1140,Windermere,Jan,14
2011,1140,Windermere,Feb,3
2011,1140,Windermere,Mar,5
2011,1140,Windermere,Apr,6
2011,1140,Windermere,May,3
2011,1140,Windermere,Jun,10
2011,1140,Windermere,Jul,6
2011,1140,Windermere,Aug,4
2011,1140,Windermere,Sep,6
2011,1140,Windermere,Oct,5
2011,1140,Windermere,Nov,5
2011,1140,Windermere,Dec,7
2011,1150,Creston,Jan,14
2011,1150,Creston,Feb,11
2011,1150,Creston,Mar,13
2011,1150,Creston,Apr,11
2011,1150,Creston,May,14
2011,1150,Creston,Jun,15
2011,1150,Creston,Jul,16
2011,1150,Creston,Aug,14
2011,1150,Creston,Sep,6
2011,1150,Creston,Oct,11
2011,1150,Creston,Nov,16
2011,1150,Creston,Dec,18
2011,1160,Golden,Jan,1
2011,1160,Golden,Feb,1
2011,1160,Golden,Mar,6
2011,1160,Golden,Apr,5
2011,1160,Golden,May,4
2011,1160,Golden,Jun,4
2011,1160,Golden,Jul,0
2011,1160,Golden,Aug,4
2011,1160,Golden,Sep,4
2011,1160,Golden,Oct,4
2011,1160,Golden,Nov,6
2011,1160,Golden,Dec,2
2011,1210,Kootenay Lake,Jan,4
2011,1210,Kootenay Lake,Feb,1
2011,1210,Kootenay Lake,Mar,0
2011,1210,Kootenay Lake,Apr,2
2011,1210,Kootenay Lake,May,3
2011,1210,Kootenay Lake,Jun,5
2011,1210,Kootenay Lake,Jul,2
2011,1210,Kootenay Lake,Aug,3
2011,1210,Kootenay Lake,Sep,6
2011,1210,Kootenay Lake,Oct,2
2011,1210,Kootenay Lake,Nov,3
2011,1210,Kootenay Lake,Dec,6
2011,1220,Nelson,Jan,27
2011,1220,Nelson,Feb,25
2011,1220,Nelson,Mar,14
2011,1220,Nelson,Apr,12
2011,1220,Nelson,May,13
2011,1220,Nelson,Jun,15
2011,1220,Nelson,Jul,14
2011,1220,Nelson,Aug,9
2011,1220,Nelson,Sep,13
2011,1220,Nelson,Oct,7
2011,1220,Nelson,Nov,13
2011,1220,Nelson,Dec,22
2011,1230,Castlegar,Jan,8
2011,1230,Castlegar,Feb,11
2011,1230,Castlegar,Mar,14
2011,1230,Castlegar,Apr,9
2011,1230,Castlegar,May,9
2011,1230,Castlegar,Jun,8
2011,1230,Castlegar,Jul,13
2011,1230,Castlegar,Aug,11
2011,1230,Castlegar,Sep,12
2011,1230,Castlegar,Oct,15
2011,1230,Castlegar,Nov,12
2011,1230,Castlegar,Dec,7
2011,1240,Arrow Lakes,Jan,7
2011,1240,Arrow Lakes,Feb,1
2011,1240,Arrow Lakes,Mar,6
2011,1240,Arrow Lakes,Apr,5
2011,1240,Arrow Lakes,May,4
2011,1240,Arrow Lakes,Jun,1
2011,1240,Arrow Lakes,Jul,5
2011,1240,Arrow Lakes,Aug,3
2011,1240,Arrow Lakes,Sep,9
2011,1240,Arrow Lakes,Oct,10
2011,1240,Arrow Lakes,Nov,8
2011,1240,Arrow Lakes,Dec,6
2011,1250,Trail,Jan,18
2011,1250,Trail,Feb,12
2011,1250,Trail,Mar,13
2011,1250,Trail,Apr,12
2011,1250,Trail,May,20
2011,1250,Trail,Jun,20
2011,1250,Trail,Jul,19
2011,1250,Trail,Aug,18
2011,1250,Trail,Sep,10
2011,1250,Trail,Oct,15
2011,1250,Trail,Nov,17
2011,1250,Trail,Dec,11
2011,1260,Grand Forks,Jan,8
2011,1260,Grand Forks,Feb,11
2011,1260,Grand Forks,Mar,11
2011,1260,Grand Forks,Apr,10
2011,1260,Grand Forks,May,6
2011,1260,Grand Forks,Jun,11
2011,1260,Grand Forks,Jul,4
2011,1260,Grand Forks,Aug,7
2011,1260,Grand Forks,Sep,8
2011,1260,Grand Forks,Oct,13
2011,1260,Grand Forks,Nov,11
2011,1260,Grand Forks,Dec,9
2011,1270,Kettle Valley,Jan,3
2011,1270,Kettle Valley,Feb,1
2011,1270,Kettle Valley,Mar,5
2011,1270,Kettle Valley,Apr,2
2011,1270,Kettle Valley,May,3
2011,1270,Kettle Valley,Jun,3
2011,1270,Kettle Valley,Jul,0
2011,1270,Kettle Valley,Aug,7
2011,1270,Kettle Valley,Sep,2
2011,1270,Kettle Valley,Oct,1
2011,1270,Kettle Valley,Nov,3
2011,1270,Kettle Valley,Dec,2
2011,1310,Southern Okanagan,Jan,28
2011,1310,Southern Okanagan,Feb,25
2011,1310,Southern Okanagan,Mar,27
2011,1310,Southern Okanagan,Apr,23
2011,1310,Southern Okanagan,May,24
2011,1310,Southern Okanagan,Jun,14
2011,1310,Southern Okanagan,Jul,20
2011,1310,Southern Okanagan,Aug,18
2011,1310,Southern Okanagan,Sep,22
2011,1310,Southern Okanagan,Oct,17
2011,1310,Southern Okanagan,Nov,25
2011,1310,Southern Okanagan,Dec,21
2011,1320,Penticton,Jan,56
2011,1320,Penticton,Feb,35
2011,1320,Penticton,Mar,46
2011,1320,Penticton,Apr,47
2011,1320,Penticton,May,30
2011,1320,Penticton,Jun,45
2011,1320,Penticton,Jul,40
2011,1320,Penticton,Aug,38
2011,1320,Penticton,Sep,40
2011,1320,Penticton,Oct,49
2011,1320,Penticton,Nov,37
2011,1320,Penticton,Dec,54
2011,1330,Keremeos,Jan,6
2011,1330,Keremeos,Feb,4
2011,1330,Keremeos,Mar,7
2011,1330,Keremeos,Apr,7
2011,1330,Keremeos,May,3
2011,1330,Keremeos,Jun,5
2011,1330,Keremeos,Jul,6
2011,1330,Keremeos,Aug,7
2011,1330,Keremeos,Sep,4
2011,1330,Keremeos,Oct,4
2011,1330,Keremeos,Nov,4
2011,1330,Keremeos,Dec,2
2011,1340,Princeton,Jan,5
2011,1340,Princeton,Feb,7
2011,1340,Princeton,Mar,6
2011,1340,Princeton,Apr,5
2011,1340,Princeton,May,5
2011,1340,Princeton,Jun,10
2011,1340,Princeton,Jul,3
2011,1340,Princeton,Aug,4
2011,1340,Princeton,Sep,3
2011,1340,Princeton,Oct,4
2011,1340,Princeton,Nov,9
2011,1340,Princeton,Dec,3
2011,1350,Armstrong/Spallumcheen,Jan,7
2011,1350,Armstrong/Spallumcheen,Feb,1
2011,1350,Armstrong/Spallumcheen,Mar,6
2011,1350,Armstrong/Spallumcheen,Apr,4
2011,1350,Armstrong/Spallumcheen,May,6
2011,1350,Armstrong/Spallumcheen,Jun,8
2011,1350,Armstrong/Spallumcheen,Jul,5
2011,1350,Armstrong/Spallumcheen,Aug,6
2011,1350,Armstrong/Spallumcheen,Sep,2
2011,1350,Armstrong/Spallumcheen,Oct,5
2011,1350,Armstrong/Spallumcheen,Nov,8
2011,1350,Armstrong/Spallumcheen,Dec,9
2011,1361,Vernon Centre/Coldstream,Jan,52
2011,1361,Vernon Centre/Coldstream,Feb,55
2011,1361,Vernon Centre/Coldstream,Mar,40
2011,1361,Vernon Centre/Coldstream,Apr,42
2011,1361,Vernon Centre/Coldstream,May,48
2011,1361,Vernon Centre/Coldstream,Jun,44
2011,1361,Vernon Centre/Coldstream,Jul,55
2011,1361,Vernon Centre/Coldstream,Aug,37
2011,1361,Vernon Centre/Coldstream,Sep,43
2011,1361,Vernon Centre/Coldstream,Oct,52
2011,1361,Vernon Centre/Coldstream,Nov,50
2011,1361,Vernon Centre/Coldstream,Dec,45
2011,1362,North Okanagan/Lumby,Jan,9
2011,1362,North Okanagan/Lumby,Feb,8
2011,1362,North Okanagan/Lumby,Mar,3
2011,1362,North Okanagan/Lumby,Apr,13
2011,1362,North Okanagan/Lumby,May,7
2011,1362,North Okanagan/Lumby,Jun,2
2011,1362,North Okanagan/Lumby,Jul,6
2011,1362,North Okanagan/Lumby,Aug,8
2011,1362,North Okanagan/Lumby,Sep,6
2011,1362,North Okanagan/Lumby,Oct,9
2011,1362,North Okanagan/Lumby,Nov,7
2011,1362,North Okanagan/Lumby,Dec,7
2011,1371,Central Okanagan Rural,Jan,3
2011,1371,Central Okanagan Rural,Feb,4
2011,1371,Central Okanagan Rural,Mar,3
2011,1371,Central Okanagan Rural,Apr,6
2011,1371,Central Okanagan Rural,May,6
2011,1371,Central Okanagan Rural,Jun,0
2011,1371,Central Okanagan Rural,Jul,4
2011,1371,Central Okanagan Rural,Aug,4
2011,1371,Central Okanagan Rural,Sep,4
2011,1371,Central Okanagan Rural,Oct,3
2011,1371,Central Okanagan Rural,Nov,9
2011,1371,Central Okanagan Rural,Dec,4
2011,1372,West Kelowna,Jan,36
2011,1372,West Kelowna,Feb,22
2011,1372,West Kelowna,Mar,19
2011,1372,West Kelowna,Apr,27
2011,1372,West Kelowna,May,27
2011,1372,West Kelowna,Jun,26
2011,1372,West Kelowna,Jul,28
2011,1372,West Kelowna,Aug,25
2011,1372,West Kelowna,Sep,19
2011,1372,West Kelowna,Oct,24
2011,1372,West Kelowna,Nov,23
2011,1372,West Kelowna,Dec,25
2011,1373,Lake Country,Jan,3
2011,1373,Lake Country,Feb,9
2011,1373,Lake Country,Mar,4
2011,1373,Lake Country,Apr,9
2011,1373,Lake Country,May,4
2011,1373,Lake Country,Jun,4
2011,1373,Lake Country,Jul,4
2011,1373,Lake Country,Aug,5
2011,1373,Lake Country,Sep,10
2011,1373,Lake Country,Oct,4
2011,1373,Lake Country,Nov,5
2011,1373,Lake Country,Dec,9
2011,1374,Glenmore,Jan,9
2011,1374,Glenmore,Feb,16
2011,1374,Glenmore,Mar,25
2011,1374,Glenmore,Apr,18
2011,1374,Glenmore,May,12
2011,1374,Glenmore,Jun,20
2011,1374,Glenmore,Jul,10
2011,1374,Glenmore,Aug,13
2011,1374,Glenmore,Sep,21
2011,1374,Glenmore,Oct,16
2011,1374,Glenmore,Nov,14
2011,1374,Glenmore,Dec,15
2011,1375,Downtown Kelowna,Jan,45
2011,1375,Downtown Kelowna,Feb,44
2011,1375,Downtown Kelowna,Mar,56
2011,1375,Downtown Kelowna,Apr,59
2011,1375,Downtown Kelowna,May,44
2011,1375,Downtown Kelowna,Jun,41
2011,1375,Downtown Kelowna,Jul,40
2011,1375,Downtown Kelowna,Aug,40
2011,1375,Downtown Kelowna,Sep,33
2011,1375,Downtown Kelowna,Oct,42
2011,1375,Downtown Kelowna,Nov,46
2011,1375,Downtown Kelowna,Dec,54
2011,1376,Rutland,Jan,22
2011,1376,Rutland,Feb,16
2011,1376,Rutland,Mar,21
2011,1376,Rutland,Apr,22
2011,1376,Rutland,May,12
2011,1376,Rutland,Jun,25
2011,1376,Rutland,Jul,11
2011,1376,Rutland,Aug,22
2011,1376,Rutland,Sep,16
2011,1376,Rutland,Oct,18
2011,1376,Rutland,Nov,29
2011,1376,Rutland,Dec,23
2011,1377,Okanagan Mission,Jan,14
2011,1377,Okanagan Mission,Feb,6
2011,1377,Okanagan Mission,Mar,13
2011,1377,Okanagan Mission,Apr,15
2011,1377,Okanagan Mission,May,10
2011,1377,Okanagan Mission,Jun,12
2011,1377,Okanagan Mission,Jul,15
2011,1377,Okanagan Mission,Aug,12
2011,1377,Okanagan Mission,Sep,10
2011,1377,Okanagan Mission,Oct,9
2011,1377,Okanagan Mission,Nov,14
2011,1377,Okanagan Mission,Dec,9
2011,1380,Summerland,Jan,8
2011,1380,Summerland,Feb,8
2011,1380,Summerland,Mar,13
2011,1380,Summerland,Apr,21
2011,1380,Summerland,May,10
2011,1380,Summerland,Jun,12
2011,1380,Summerland,Jul,15
2011,1380,Summerland,Aug,10
2011,1380,Summerland,Sep,10
2011,1380,Summerland,Oct,15
2011,1380,Summerland,Nov,15
2011,1380,Summerland,Dec,17
2011,1390,Enderby,Jan,10
2011,1390,Enderby,Feb,7
2011,1390,Enderby,Mar,3
2011,1390,Enderby,Apr,10
2011,1390,Enderby,May,6
2011,1390,Enderby,Jun,3
2011,1390,Enderby,Jul,5
2011,1390,Enderby,Aug,8
2011,1390,Enderby,Sep,10
2011,1390,Enderby,Oct,7
2011,1390,Enderby,Nov,4
2011,1390,Enderby,Dec,6
2011,1410,Revelstoke,Jan,5
2011,1410,Revelstoke,Feb,2
2011,1410,Revelstoke,Mar,7
2011,1410,Revelstoke,Apr,10
2011,1410,Revelstoke,May,13
2011,1410,Revelstoke,Jun,2
2011,1410,Revelstoke,Jul,3
2011,1410,Revelstoke,Aug,5
2011,1410,Revelstoke,Sep,10
2011,1410,Revelstoke,Oct,2
2011,1410,Revelstoke,Nov,2
2011,1410,Revelstoke,Dec,4
2011,1420,Salmon Arm,Jan,25
2011,1420,Salmon Arm,Feb,28
2011,1420,Salmon Arm,Mar,20
2011,1420,Salmon Arm,Apr,15
2011,1420,Salmon Arm,May,30
2011,1420,Salmon Arm,Jun,30
2011,1420,Salmon Arm,Jul,26
2011,1420,Salmon Arm,Aug,25
2011,1420,Salmon Arm,Sep,26
2011,1420,Salmon Arm,Oct,31
2011,1420,Salmon Arm,Nov,20
2011,1420,Salmon Arm,Dec,33
2011,1431,Kamloops Centre North,Jan,36
2011,1431,Kamloops Centre North,Feb,38
2011,1431,Kamloops Centre North,Mar,34
2011,1431,Kamloops Centre North,Apr,39
2011,1431,Kamloops Centre North,May,34
2011,1431,Kamloops Centre North,Jun,43
2011,1431,Kamloops Centre North,Jul,37
2011,1431,Kamloops Centre North,Aug,34
2011,1431,Kamloops Centre North,Sep,38
2011,1431,Kamloops Centre North,Oct,42
2011,1431,Kamloops Centre North,Nov,36
2011,1431,Kamloops Centre North,Dec,43
2011,1432,Kamloops Centre South,Jan,37
2011,1432,Kamloops Centre South,Feb,21
2011,1432,Kamloops Centre South,Mar,27
2011,1432,Kamloops Centre South,Apr,28
2011,1432,Kamloops Centre South,May,34
2011,1432,Kamloops Centre South,Jun,29
2011,1432,Kamloops Centre South,Jul,26
2011,1432,Kamloops Centre South,Aug,30
2011,1432,Kamloops Centre South,Sep,28
2011,1432,Kamloops Centre South,Oct,25
2011,1432,Kamloops Centre South,Nov,29
2011,1432,Kamloops Centre South,Dec,32
2011,1433,Lower Thompson,Jan,12
2011,1433,Lower Thompson,Feb,12
2011,1433,Lower Thompson,Mar,12
2011,1433,Lower Thompson,Apr,8
2011,1433,Lower Thompson,May,8
2011,1433,Lower Thompson,Jun,10
2011,1433,Lower Thompson,Jul,8
2011,1433,Lower Thompson,Aug,18
2011,1433,Lower Thompson,Sep,8
2011,1433,Lower Thompson,Oct,7
2011,1433,Lower Thompson,Nov,14
2011,1433,Lower Thompson,Dec,5
2011,1440,100 Mile House,Jan,11
2011,1440,100 Mile House,Feb,15
2011,1440,100 Mile House,Mar,13
2011,1440,100 Mile House,Apr,10
2011,1440,100 Mile House,May,12
2011,1440,100 Mile House,Jun,7
2011,1440,100 Mile House,Jul,8
2011,1440,100 Mile House,Aug,10
2011,1440,100 Mile House,Sep,17
2011,1440,100 Mile House,Oct,7
2011,1440,100 Mile House,Nov,8
2011,1440,100 Mile House,Dec,11
2011,1450,North Thompson,Jan,4
2011,1450,North Thompson,Feb,4
2011,1450,North Thompson,Mar,1
2011,1450,North Thompson,Apr,1
2011,1450,North Thompson,May,4
2011,1450,North Thompson,Jun,1
2011,1450,North Thompson,Jul,1
2011,1450,North Thompson,Aug,3
2011,1450,North Thompson,Sep,2
2011,1450,North Thompson,Oct,0
2011,1450,North Thompson,Nov,5
2011,1450,North Thompson,Dec,2
2011,1461,West Cariboo,Jan,2
2011,1461,West Cariboo,Feb,3
2011,1461,West Cariboo,Mar,1
2011,1461,West Cariboo,Apr,2
2011,1461,West Cariboo,May,3
2011,1461,West Cariboo,Jun,1
2011,1461,West Cariboo,Jul,2
2011,1461,West Cariboo,Aug,3
2011,1461,West Cariboo,Sep,1
2011,1461,West Cariboo,Oct,0
2011,1461,West Cariboo,Nov,4
2011,1461,West Cariboo,Dec,2
2011,1462,Williams Lake/East Cariboo,Jan,10
2011,1462,Williams Lake/East Cariboo,Feb,8
2011,1462,Williams Lake/East Cariboo,Mar,14
2011,1462,Williams Lake/East Cariboo,Apr,13
2011,1462,Williams Lake/East Cariboo,May,11
2011,1462,Williams Lake/East Cariboo,Jun,14
2011,1462,Williams Lake/East Cariboo,Jul,15
2011,1462,Williams Lake/East Cariboo,Aug,12
2011,1462,Williams Lake/East Cariboo,Sep,16
2011,1462,Williams Lake/East Cariboo,Oct,8
2011,1462,Williams Lake/East Cariboo,Nov,13
2011,1462,Williams Lake/East Cariboo,Dec,11
2011,1470,Lillooet,Jan,2
2011,1470,Lillooet,Feb,1
2011,1470,Lillooet,Mar,4
2011,1470,Lillooet,Apr,4
2011,1470,Lillooet,May,3
2011,1470,Lillooet,Jun,4
2011,1470,Lillooet,Jul,2
2011,1470,Lillooet,Aug,7
2011,1470,Lillooet,Sep,2
2011,1470,Lillooet,Oct,4
2011,1470,Lillooet,Nov,5
2011,1470,Lillooet,Dec,2
2011,1480,South Cariboo,Jan,8
2011,1480,South Cariboo,Feb,8
2011,1480,South Cariboo,Mar,2
2011,1480,South Cariboo,Apr,8
2011,1480,South Cariboo,May,6
2011,1480,South Cariboo,Jun,8
2011,1480,South Cariboo,Jul,6
2011,1480,South Cariboo,Aug,7
2011,1480,South Cariboo,Sep,3
2011,1480,South Cariboo,Oct,5
2011,1480,South Cariboo,Nov,5
2011,1480,South Cariboo,Dec,3
2011,1490,Merritt,Jan,11
2011,1490,Merritt,Feb,6
2011,1490,Merritt,Mar,17
2011,1490,Merritt,Apr,9
2011,1490,Merritt,May,8
2011,1490,Merritt,Jun,9
2011,1490,Merritt,Jul,5
2011,1490,Merritt,Aug,11
2011,1490,Merritt,Sep,8
2011,1490,Merritt,Oct,2
2011,1490,Merritt,Nov,8
2011,1490,Merritt,Dec,10
2011,2110,Hope,Jan,8
2011,2110,Hope,Feb,10
2011,2110,Hope,Mar,11
2011,2110,Hope,Apr,5
2011,2110,Hope,May,16
2011,2110,Hope,Jun,5
2011,2110,Hope,Jul,7
2011,2110,Hope,Aug,9
2011,2110,Hope,Sep,3
2011,2110,Hope,Oct,6
2011,2110,Hope,Nov,8
2011,2110,Hope,Dec,6
2011,2121,South Chilliwack,Jan,28
2011,2121,South Chilliwack,Feb,15
2011,2121,South Chilliwack,Mar,29
2011,2121,South Chilliwack,Apr,15
2011,2121,South Chilliwack,May,17
2011,2121,South Chilliwack,Jun,18
2011,2121,South Chilliwack,Jul,17
2011,2121,South Chilliwack,Aug,26
2011,2121,South Chilliwack,Sep,15
2011,2121,South Chilliwack,Oct,23
2011,2121,South Chilliwack,Nov,29
2011,2121,South Chilliwack,Dec,31
2011,2122,North Chilliwack,Jan,37
2011,2122,North Chilliwack,Feb,46
2011,2122,North Chilliwack,Mar,35
2011,2122,North Chilliwack,Apr,33
2011,2122,North Chilliwack,May,33
2011,2122,North Chilliwack,Jun,30
2011,2122,North Chilliwack,Jul,25
2011,2122,North Chilliwack,Aug,40
2011,2122,North Chilliwack,Sep,35
2011,2122,North Chilliwack,Oct,32
2011,2122,North Chilliwack,Nov,34
2011,2122,North Chilliwack,Dec,47
2011,2131,Central Abbotsford,Jan,34
2011,2131,Central Abbotsford,Feb,25
2011,2131,Central Abbotsford,Mar,26
2011,2131,Central Abbotsford,Apr,15
2011,2131,Central Abbotsford,May,29
2011,2131,Central Abbotsford,Jun,26
2011,2131,Central Abbotsford,Jul,19
2011,2131,Central Abbotsford,Aug,16
2011,2131,Central Abbotsford,Sep,18
2011,2131,Central Abbotsford,Oct,25
2011,2131,Central Abbotsford,Nov,27
2011,2131,Central Abbotsford,Dec,31
2011,2132,East Abbotsford,Jan,8
2011,2132,East Abbotsford,Feb,6
2011,2132,East Abbotsford,Mar,6
2011,2132,East Abbotsford,Apr,17
2011,2132,East Abbotsford,May,5
2011,2132,East Abbotsford,Jun,11
2011,2132,East Abbotsford,Jul,11
2011,2132,East Abbotsford,Aug,8
2011,2132,East Abbotsford,Sep,7
2011,2132,East Abbotsford,Oct,19
2011,2132,East Abbotsford,Nov,16
2011,2132,East Abbotsford,Dec,9
2011,2133,West Abbotsford,Jan,31
2011,2133,West Abbotsford,Feb,28
2011,2133,West Abbotsford,Mar,44
2011,2133,West Abbotsford,Apr,26
2011,2133,West Abbotsford,May,39
2011,2133,West Abbotsford,Jun,37
2011,2133,West Abbotsford,Jul,31
2011,2133,West Abbotsford,Aug,31
2011,2133,West Abbotsford,Sep,30
2011,2133,West Abbotsford,Oct,40
2011,2133,West Abbotsford,Nov,35
2011,2133,West Abbotsford,Dec,34
2011,2134,Abbotsford Rural,Jan,8
2011,2134,Abbotsford Rural,Feb,11
2011,2134,Abbotsford Rural,Mar,12
2011,2134,Abbotsford Rural,Apr,13
2011,2134,Abbotsford Rural,May,11
2011,2134,Abbotsford Rural,Jun,10
2011,2134,Abbotsford Rural,Jul,11
2011,2134,Abbotsford Rural,Aug,11
2011,2134,Abbotsford Rural,Sep,8
2011,2134,Abbotsford Rural,Oct,10
2011,2134,Abbotsford Rural,Nov,11
2011,2134,Abbotsford Rural,Dec,11
2011,2141,South Mission,Jan,23
2011,2141,South Mission,Feb,16
2011,2141,South Mission,Mar,18
2011,2141,South Mission,Apr,21
2011,2141,South Mission,May,18
2011,2141,South Mission,Jun,16
2011,2141,South Mission,Jul,17
2011,2141,South Mission,Aug,15
2011,2141,South Mission,Sep,21
2011,2141,South Mission,Oct,24
2011,2141,South Mission,Nov,13
2011,2141,South Mission,Dec,18
2011,2142,North Mission,Jan,9
2011,2142,North Mission,Feb,6
2011,2142,North Mission,Mar,2
2011,2142,North Mission,Apr,3
2011,2142,North Mission,May,3
2011,2142,North Mission,Jun,8
2011,2142,North Mission,Jul,7
2011,2142,North Mission,Aug,8
2011,2142,North Mission,Sep,6
2011,2142,North Mission,Oct,4
2011,2142,North Mission,Nov,8
2011,2142,North Mission,Dec,10
2011,2150,Agassiz/Harrison,Jan,10
2011,2150,Agassiz/Harrison,Feb,4
2011,2150,Agassiz/Harrison,Mar,6
2011,2150,Agassiz/Harrison,Apr,2
2011,2150,Agassiz/Harrison,May,5
2011,2150,Agassiz/Harrison,Jun,6
2011,2150,Agassiz/Harrison,Jul,6
2011,2150,Agassiz/Harrison,Aug,11
2011,2150,Agassiz/Harrison,Sep,7
2011,2150,Agassiz/Harrison,Oct,9
2011,2150,Agassiz/Harrison,Nov,10
2011,2150,Agassiz/Harrison,Dec,6
2011,2210,New Westminster,Jan,41
2011,2210,New Westminster,Feb,38
2011,2210,New Westminster,Mar,38
2011,2210,New Westminster,Apr,36
2011,2210,New Westminster,May,36
2011,2210,New Westminster,Jun,47
2011,2210,New Westminster,Jul,41
2011,2210,New Westminster,Aug,42
2011,2210,New Westminster,Sep,42
2011,2210,New Westminster,Oct,26
2011,2210,New Westminster,Nov,31
2011,2210,New Westminster,Dec,45
2011,2221,Burnaby Northwest,Jan,25
2011,2221,Burnaby Northwest,Feb,22
2011,2221,Burnaby Northwest,Mar,24
2011,2221,Burnaby Northwest,Apr,17
2011,2221,Burnaby Northwest,May,23
2011,2221,Burnaby Northwest,Jun,21
2011,2221,Burnaby Northwest,Jul,24
2011,2221,Burnaby Northwest,Aug,23
2011,2221,Burnaby Northwest,Sep,18
2011,2221,Burnaby Northwest,Oct,22
2011,2221,Burnaby Northwest,Nov,16
2011,2221,Burnaby Northwest,Dec,25
2011,2222,Burnaby Northeast,Jan,16
2011,2222,Burnaby Northeast,Feb,12
